Open_time,Open,High,Low,Close,Volume,QV,NOT,TBB,TBQ,Volatility,target
2021-06-04 09:30:00,1.6766,1.689,1.6676,1.6882,2174423.43,3645223.464349,6753,1197449.74,2007683.645762,0.6918764165573084,0
2021-06-04 09:35:00,1.6883,1.6919,1.68,1.6913,2445288.71,4124983.908188,7753,1365830.56,2304766.641146,0.17769353787834588,0
2021-06-04 09:40:00,1.6913,1.6948,1.6854,1.6944,2173641.59,3671903.513463,6863,1061300.82,1792918.828127,0.1832909596168557,0
2021-06-04 09:45:00,1.6944,1.6948,1.6841,1.6908,2016634.81,3405903.776724,7854,864185.0,1459448.471712,-0.2124645892351172,0
2021-06-04 09:50:00,1.6908,1.6965,1.6862,1.6959,1417611.74,2396867.395436,5993,788157.55,1332859.6840030001,0.3016323633782755,0
2021-06-04 09:55:00,1.6958,1.7055,1.6936,1.7055,2194880.04,3727568.5555199995,7502,1436713.41,2440485.676401,0.5720014152612359,0
2021-06-04 10:00:00,1.7055,1.7061,1.6957,1.7052,2497729.32,4249987.617846,7609,1369070.1,2329935.494753,-0.01759014951626895,0
2021-06-04 10:05:00,1.7053,1.7169999999999999,1.7007,1.7163,2678130.16,4575774.322453,7309,1678029.77,2867678.574449,0.6450477921773236,2
2021-06-04 10:10:00,1.7165,1.7265,1.7146,1.7241,4268653.74,7347760.248896001,12820,2153046.91,3707077.2178300004,0.4427614331488524,0
2021-06-04 10:15:00,1.7245,1.7249,1.7116,1.7137,2637342.85,4525714.7201580005,6593,1316788.92,2258886.074011,-0.6262684836184356,0
2021-06-04 10:20:00,1.7135,1.7135,1.7035,1.7079,1819980.65,3106376.359833,4992,960561.11,1639749.462811,-0.32681645754304345,0
2021-06-04 10:25:00,1.7080000000000002,1.7084,1.6895,1.6936,4014550.18,6812131.548736,7538,1796560.94,3047328.118149,-0.8430913348946116,0
2021-06-04 10:30:00,1.6936,1.699,1.6813,1.6901,4289690.45,7250655.01322,7906,1819114.21,3076121.3703349996,-0.20666036844591748,0
2021-06-04 10:35:00,1.6903,1.6965,1.6819,1.6952,2680820.03,4525352.28874,6001,1414582.35,2388591.6076040003,0.2898893687511168,0
2021-06-04 10:40:00,1.6952,1.6968,1.685,1.6898,1426367.55,2410438.574727,4369,641703.37,1084342.6527459999,-0.3185464841906602,0
2021-06-04 10:45:00,1.6897,1.6962,1.6859,1.6869,1866512.95,3156661.156685,4643,802007.54,1356284.9623540002,-0.16570988932946165,0
2021-06-04 10:50:00,1.6866,1.69,1.6738,1.6802,2097823.15,3527729.073944,5455,892000.34,1500535.560439,-0.3794616387999634,0
2021-06-04 10:55:00,1.6799,1.6883,1.6797,1.6812,1005550.22,1693710.51358,3467,444539.01,748695.896434,0.0773855586642109,0
2021-06-04 11:00:00,1.6812,1.6877,1.67,1.6795,2446038.98,4100120.860472,5105,1403329.73,2351988.075121,-0.10111824886985693,0
2021-06-04 11:05:00,1.6792,1.686,1.672,1.6823,2087482.46,3504567.2690589996,3878,1079187.48,1811724.497075,0.18461171986659605,0
2021-06-04 11:10:00,1.6823,1.6882,1.6781,1.6804,992467.68,1669391.198681,2696,451017.45,758649.896444,-0.11294061701242422,0
2021-06-04 11:15:00,1.6805,1.6832,1.6729,1.6746,979794.7,1643437.782474,2535,470705.28,789487.343431,-0.3510859863135981,0
2021-06-04 11:20:00,1.6747,1.6843,1.6733,1.6782,1553915.02,2610374.936157,2516,978611.54,1644844.248251,0.2089926554009576,0
2021-06-04 11:25:00,1.6783,1.6829,1.6765,1.6816,751777.1,1262783.333753,1810,401415.54,674154.633039,0.19662753977239356,0
2021-06-04 11:30:00,1.6816,1.6817,1.6674,1.6697,1486725.58,2487461.662955,3196,565133.35,945650.851262,-0.7076593720266426,0
2021-06-04 11:35:00,1.6699,1.6714,1.662,1.6642,1665662.25,2777233.2050349996,4064,700299.1,1167964.920878,-0.3413378046589639,0
2021-06-04 11:40:00,1.6642,1.6656,1.6537,1.6558,3019299.04,5010949.829605,5909,1336664.58,2218920.208867,-0.5047470255978826,1
2021-06-04 11:45:00,1.6561,1.6688,1.6559,1.6671,2646934.78,4400504.251352,5566,1135927.39,1888712.607213,0.6642110983636328,2
2021-06-04 11:50:00,1.6673,1.6680000000000001,1.6615,1.6615,1172409.99,1952714.9324349998,2428,496167.36,826433.6660109999,-0.34786781023211344,0
2021-06-04 11:55:00,1.6618,1.6713,1.6603,1.6713,1442994.16,2403230.547495,2700,903914.57,1505715.852276,0.5716692742809041,0
2021-06-04 12:00:00,1.6712,1.6716,1.6325,1.6329,4583928.64,7553090.537147,10431,1853064.94,3051513.419078,-2.2917663954045002,0
2021-06-04 12:05:00,1.6336,1.6408,1.6214,1.6286,5422831.81,8840913.088568,12279,2431920.67,3965581.502247,-0.3060724779627751,0
2021-06-04 12:10:00,1.6285,1.6391,1.6185,1.6386,5125906.56,8355251.814844,9390,2315221.3,3775479.3983699996,0.6202026404666869,0
2021-06-04 12:15:00,1.6386,1.646,1.6288,1.6447,3460071.87,5665266.716283999,6788,1636094.37,2678661.942181,0.3722690101305989,1
2021-06-04 12:20:00,1.6446,1.6524,1.6369,1.6374,2225392.54,3662321.921085,5200,1095503.37,1803516.987764,-0.4377964246625377,0
2021-06-04 12:25:00,1.6381,1.6521,1.6363,1.6395,2104596.7,3457961.9455279997,4672,1055885.26,1734547.0118290002,0.08546486783469066,0
2021-06-04 12:30:00,1.6394,1.6625,1.6382,1.6622,3358452.52,5548681.0748230005,6026,2205396.87,3642169.6904080003,1.3907527144077059,0
2021-06-04 12:35:00,1.6621,1.6795,1.6508,1.6787,3908144.68,6501742.966244,8170,2076018.45,3456340.70027,0.998736538114444,0
2021-06-04 12:40:00,1.6786,1.6867,1.6708,1.6867,4085291.75,6863030.494539,9232,2001962.77,3364308.326556,0.4825449779578217,0
2021-06-04 12:45:00,1.6867,1.6996,1.681,1.6977,4538177.15,7679792.044022,10622,2678516.79,4532115.340929,0.652161024485676,2
2021-06-04 12:50:00,1.6978,1.7104,1.6908,1.7005,4074211.57,6930240.533508999,10256,2050571.66,3488364.8291599997,0.15902933207680084,0
2021-06-04 12:55:00,1.7006,1.7011,1.6859,1.6938,3138564.81,5316448.949502,5464,1270745.44,2151696.932642,-0.3998588733388168,0
2021-06-04 13:00:00,1.6939,1.6989,1.6833,1.6837,1965626.54,3326973.91355,3971,997758.95,1689177.757063,-0.6021606942558585,0
2021-06-04 13:05:00,1.6837,1.6922,1.6727,1.6897,2711112.54,4556823.589258,5710,1358844.01,2284570.3464169996,0.35635802102512354,0
2021-06-04 13:10:00,1.6895,1.6958,1.6847,1.6935,1544265.37,2610187.701757,3131,897136.82,1516522.672685,0.2367564368156261,0
2021-06-04 13:15:00,1.6936,1.6938,1.6849,1.6895,1012406.89,1709208.601375,2228,529558.31,894020.270939,-0.24208786017949885,0
2021-06-04 13:20:00,1.6898,1.6978,1.685,1.6965,1029105.58,1740007.192442,2446,557041.98,942284.6635530001,0.3964966268197378,0
2021-06-04 13:25:00,1.6967,1.7018,1.6906,1.6937,1448918.68,2458013.210361,3601,775262.96,1315584.7766860002,-0.17681381505275615,0
2021-06-04 13:30:00,1.6935,1.6963,1.6881,1.6924,1059974.54,1792258.467821,2416,574715.14,971838.291477,-0.0649542367877237,0
2021-06-04 13:35:00,1.6924,1.6982,1.6906,1.6977,840141.16,1423037.71407,2075,484974.46,821602.288887,0.31316473646892473,0
2021-06-04 13:40:00,1.6979,1.7,1.6959,1.6978,944203.82,1603374.1131139998,2003,464393.7,788611.818163,-0.005889628364449555,0
2021-06-04 13:45:00,1.6976,1.7038,1.6888,1.695,1589556.85,2696154.620969,3370,875191.2,1485187.6658879998,-0.1531573986804863,0
2021-06-04 13:50:00,1.695,1.695,1.6854,1.6926,1005135.95,1699155.949541,2506,510501.21,863223.9520889999,-0.1415929203539798,0
2021-06-04 13:55:00,1.6928,1.6949,1.689,1.6919,671807.0,1136876.0992959999,1745,312348.8,528581.270484,-0.05316635160681255,0
2021-06-04 14:00:00,1.6919,1.7,1.6765,1.681,2038516.13,3438130.5558019998,4625,728487.15,1229161.642446,-0.6442461138365098,0
2021-06-04 14:05:00,1.681,1.6902,1.6775,1.6783,950509.5,1601480.194991,2510,392177.76,660711.820893,-0.16061867935753402,0
2021-06-04 14:10:00,1.6783,1.6806,1.6635,1.6655,1991396.73,3329205.889913,5259,754693.61,1261877.2195040002,-0.7626765179050183,0
2021-06-04 14:15:00,1.6656,1.6767,1.6601,1.6745,2510615.34,4189716.5300629996,4946,1280656.91,2136691.985853,0.5343419788664824,0
2021-06-04 14:20:00,1.6752,1.6812,1.6719,1.6785,1247319.1,2091290.422218,2669,653889.63,1096556.8149909999,0.19699140401146611,0
2021-06-04 14:25:00,1.6784,1.68,1.669,1.6739,1010280.29,1692009.637781,2723,478780.81,801904.513224,-0.2681124880838864,0
2021-06-04 14:30:00,1.6740000000000002,1.6866,1.6715,1.683,1097853.91,1843464.497855,2902,606735.82,1018983.546014,0.5376344086021577,0
2021-06-04 14:35:00,1.683,1.6833,1.676,1.6792,943784.99,1585155.2754459998,2177,485716.48,815937.50877,-0.22578728461081554,1
2021-06-04 14:40:00,1.6792,1.6851,1.6767,1.6847,925052.4,1556022.388694,1991,534218.42,898640.296893,0.3275369223439769,0
2021-06-04 14:45:00,1.6847,1.689,1.6754,1.6877,1544650.52,2596112.385549,2705,773830.44,1300323.994133,0.1780732474624498,0
2021-06-04 14:50:00,1.6877,1.6994,1.6869999999999998,1.6967,2279504.9,3861019.765561,4563,1060641.05,1796186.0147330002,0.5332701309474502,2
2021-06-04 14:55:00,1.6966,1.6968,1.6897,1.6902,1173958.04,1988064.5946880002,2802,540064.68,914732.0273370001,-0.3772250383119287,0
2021-06-04 15:00:00,1.6902,1.699,1.6901,1.6982,1461065.21,2476369.6295,2406,728167.76,1234762.5422049998,0.4733167672464802,0
2021-06-04 15:05:00,1.6981,1.6985,1.6857,1.6861,950697.9,1608085.978931,2271,437910.86,740468.7310189999,-0.7066721630057129,1
2021-06-04 15:10:00,1.6862,1.695,1.6859,1.6932,1234565.16,2087262.1235900002,2075,552532.62,934220.840808,0.4151346222275008,0
2021-06-04 15:15:00,1.6933,1.6964,1.689,1.6892,938644.84,1589324.887236,1972,368026.35,623278.172902,-0.2421307506053264,0
2021-06-04 15:20:00,1.6898,1.7,1.6898,1.6992,1257547.06,2134636.069511,2455,916456.94,1555764.323242,0.5562788495680007,0
2021-06-04 15:25:00,1.6992,1.7,1.6926,1.6971,1009842.8,1713721.465937,2220,595754.26,1011285.882798,-0.12358757062146836,0
2021-06-04 15:30:00,1.6972,1.6998,1.6934,1.6964,1116454.66,1894619.502414,2142,588004.08,997913.793081,-0.047136460051858,0
2021-06-04 15:35:00,1.6964,1.7018,1.6954,1.7018,876595.21,1488558.215322,2250,567556.24,963947.1409459999,0.31832115067201555,0
2021-06-04 15:40:00,1.7011,1.7147,1.7008,1.7145,2289226.42,3913474.410286,6192,1309128.65,2238105.771559,0.7877255893245462,0
2021-06-04 15:45:00,1.7144,1.7145,1.706,1.7127,1859806.28,3182330.530045,4712,961660.79,1645526.743659,-0.09916005599626897,0
2021-06-04 15:50:00,1.713,1.7209999999999999,1.712,1.7207,2209541.09,3795527.0455059996,4910,1314858.0,2259245.077298,0.4495037945125405,0
2021-06-04 15:55:00,1.7207,1.7233,1.7164,1.7172,1543451.68,2655962.64996,4477,764039.96,1314828.949954,-0.20340559074794196,0
2021-06-04 16:00:00,1.7173,1.7191,1.7076,1.719,1715908.18,2938750.6077799997,3891,827523.2,1417653.755853,0.09899260467012372,2
2021-06-04 16:05:00,1.7186,1.7275,1.7152,1.7274,1287084.85,2215045.143255,3254,789834.73,1359542.446941,0.512044687536375,0
2021-06-04 16:10:00,1.7273,1.7281,1.7207,1.7275,2167136.9,3736742.0608449997,4344,955195.08,1647291.941983,0.011578764545821685,0
2021-06-04 16:15:00,1.7277,1.7306,1.7166,1.7173,1768627.44,3050265.421811,4504,985376.51,1699809.670635,-0.601956358164031,0
2021-06-04 16:20:00,1.7174,1.7267,1.7142,1.7221,1305147.24,2244795.9547240003,2798,598882.32,1030423.0017129999,0.2736695004075886,0
2021-06-04 16:25:00,1.7221,1.7244,1.7161,1.7211,929390.94,1598985.843798,1916,529402.16,910918.6387059999,-0.05806863712908019,0
2021-06-04 16:30:00,1.7208,1.7208,1.715,1.7194,873296.97,1499904.985192,2080,508934.8,874122.461131,-0.08135750813575475,0
2021-06-04 16:35:00,1.7194,1.72,1.7109999999999999,1.7132,1160320.94,1988958.15138,2310,564021.24,966908.604325,-0.36059090380365133,0
2021-06-04 16:40:00,1.7135,1.7198,1.713,1.7154,1139145.24,1954808.7235009999,1935,487600.05,836812.578084,0.11088415523781807,0
2021-06-04 16:45:00,1.7154,1.7166,1.7089,1.7092,942634.14,1614450.185326,1796,340039.18,582532.632045,-0.3614317360382408,0
2021-06-04 16:50:00,1.7091,1.7133,1.7079,1.7107,816421.22,1396207.370443,1607,297873.69,509562.450213,0.09361652331636802,1
2021-06-04 16:55:00,1.7106,1.7171,1.7106,1.7146,669888.83,1148641.475633,1375,350745.88,601339.03205,0.2338360809072842,0
2021-06-04 17:00:00,1.7145,1.7196,1.714,1.7193,760354.52,1305244.853506,1610,292226.92,501725.72564799996,0.2799650043744613,0
2021-06-04 17:05:00,1.7191,1.7279,1.719,1.725,1231227.34,2123518.222838,2777,660711.77,1139363.655568,0.3432028386946668,0
2021-06-04 17:10:00,1.7247,1.7272,1.72,1.725,1012077.1,1744390.995716,1986,657733.13,1133599.826412,0.017394329448610715,0
2021-06-04 17:15:00,1.7248,1.7284,1.7223,1.7236,751684.75,1297109.220717,1922,372237.13,642419.444459,-0.06957328385900335,0
2021-06-04 17:20:00,1.7237,1.7388,1.7213,1.7374,1723117.23,2982482.304179,4279,1202576.27,2082267.441418,0.7948018796774406,0
2021-06-04 17:25:00,1.7374,1.7409999999999999,1.7339,1.7403,1637132.08,2846116.8834450003,4780,760235.78,1321946.228362,0.16691608150108794,2
2021-06-04 17:30:00,1.7403,1.7426,1.7344,1.7392,1564520.47,2720577.9658049997,5693,687686.53,1196073.793178,-0.06320749296097677,0
2021-06-04 17:35:00,1.7395,1.7415,1.734,1.7393,737126.53,1281235.2334709999,2095,399076.41,693687.272767,-0.01149755676918528,0
2021-06-04 17:40:00,1.7393,1.7409999999999999,1.7354,1.7402,509046.41,885142.0813389999,1613,283729.54,493429.721084,0.05174495486689477,0
2021-06-04 17:45:00,1.7402,1.743,1.7338,1.7372,902934.12,1568880.799108,2361,391875.82,681087.332882,-0.172393977703706,0
2021-06-04 17:50:00,1.7371,1.7371,1.7294,1.7343,802824.68,1391395.877549,2129,413547.84,716760.314474,-0.1611881872085738,0
2021-06-04 17:55:00,1.7342,1.7355,1.7302,1.7347,525213.77,910428.678523,1440,238788.4,413963.711043,0.028831737977162087,0
2021-06-04 18:00:00,1.7347,1.744,1.7346,1.7392,2069151.08,3598846.141622,3415,900520.25,1566359.624976,0.2594108491381893,0
2021-06-04 18:05:00,1.7388,1.7433,1.7359,1.7377,804350.4,1398762.963392,2096,393072.78,683634.9694770001,-0.06326201978375195,0
2021-06-04 18:10:00,1.7378,1.7423,1.7316,1.7326,738727.46,1284177.463487,1752,381303.56,663221.878079,-0.2992289101162443,0
2021-06-04 18:15:00,1.7325,1.7373,1.7316,1.733,970492.24,1682307.150081,1830,553359.09,959169.394729,0.028860028860038495,0
2021-06-04 18:20:00,1.7331,1.7365,1.7292,1.7294,602139.69,1042994.214699,1608,247095.17,428154.200724,-0.2134902775373629,0
2021-06-04 18:25:00,1.7297,1.7427,1.7289,1.7408,883597.47,1533607.082368,2073,530148.1,919679.506965,0.6417297797305827,0
2021-06-04 18:30:00,1.7408,1.745,1.732,1.7356,1379669.25,2401983.919594,3119,654298.69,1139336.9983329999,-0.2987132352941103,0
2021-06-04 18:35:00,1.7356,1.7414,1.7345,1.7392,1194266.89,2075323.2050259998,2265,669769.95,1163819.309593,0.20742106476146852,0
2021-06-04 18:40:00,1.7391,1.7439,1.7378,1.7389,686233.12,1194796.010506,1928,354026.39,616449.3768239999,-0.011500201253533435,0
2021-06-04 18:45:00,1.7382,1.7418,1.7366,1.7381,676007.82,1175398.114526,1329,316272.6,549968.413666,-0.005753077896674088,0
2021-06-04 18:50:00,1.7381,1.7422,1.7369,1.7401,699354.57,1217042.042531,1522,273207.6,475408.88816499995,0.11506817789540312,0
2021-06-04 18:55:00,1.7401,1.7441,1.74,1.7408,709817.45,1236540.8212700002,1627,264703.77,461145.227515,0.04022757312797672,0
2021-06-04 19:00:00,1.7406,1.7512,1.7369999999999999,1.7380000000000002,2135117.01,3727306.499646,7299,1180761.68,2061310.9647189998,-0.14937377915660902,0
2021-06-04 19:05:00,1.7378,1.7461,1.7372,1.742,1191485.34,2075163.72856,1956,459491.06,800207.66372,0.2416848889400381,0
2021-06-04 19:10:00,1.7419,1.7443,1.7389,1.7428,547391.29,953243.7850040001,1417,262030.34,456293.818672,0.0516677191572364,0
2021-06-04 19:15:00,1.7427,1.7455,1.7355,1.7367,677872.52,1180058.610628,1650,246219.38,428799.12918600003,-0.3442933379239115,0
2021-06-04 19:20:00,1.7366,1.7378,1.7255,1.7284,1472738.8,2548260.171523,3378,695809.78,1203910.810375,-0.4721870321317509,0
2021-06-04 19:25:00,1.7283,1.732,1.7277,1.7312,546784.46,946101.988092,1617,230430.97,398687.978942,0.16779494300758693,0
2021-06-04 19:30:00,1.7309999999999999,1.7367,1.7262,1.7269999999999999,629246.96,1089356.623806,1799,285108.44,493544.59761800006,-0.23108030040439076,0
2021-06-04 19:35:00,1.7271,1.7307,1.7215,1.7218,938297.61,1618912.65585,2256,394541.54,680958.182332,-0.3068727925424169,0
2021-06-04 19:40:00,1.7219,1.7263,1.7095,1.7159,1965219.84,3376584.89769,4934,808823.59,1390562.624775,-0.3484522910738141,0
2021-06-04 19:45:00,1.7159,1.7229,1.7116,1.7119,1106661.28,1902446.626743,2706,561401.44,965281.53395,-0.2331138178215516,1
2021-06-04 19:50:00,1.7119,1.7152,1.7071,1.7125,1841813.71,3151310.921054,3657,970944.49,1660954.4594299998,0.035048776213560014,0
2021-06-04 19:55:00,1.7125,1.7209999999999999,1.7125,1.7152,761903.82,1307660.191622,2085,321279.27,551422.916723,0.1576642335766509,0
2021-06-04 20:00:00,1.7153,1.733,1.715,1.73,1063273.92,1837143.714232,5089,617082.65,1066194.0016659999,0.8569929458403739,0
2021-06-04 20:05:00,1.7295,1.7339,1.7261,1.7269999999999999,700275.79,1211982.917533,4732,485917.02,841030.031568,-0.14455044810638604,0
2021-06-04 20:10:00,1.7273,1.7339,1.7269999999999999,1.7312,625246.04,1082320.058404,4188,202257.82,349995.512848,0.22578590864354856,0
2021-06-04 20:15:00,1.7312,1.7357,1.7308,1.7329,903676.65,1566092.882345,4800,457181.18,792230.635676,0.09819778188539942,0
2021-06-04 20:20:00,1.7329,1.736,1.7287,1.7351,914917.85,1585325.010322,4330,307497.2,532625.1959159999,0.1269548156269825,0
2021-06-04 20:25:00,1.7351,1.7416,1.7348,1.7406,1001368.91,1741358.5801,5612,604482.94,1051294.650259,0.3169846118379251,2
2021-06-04 20:30:00,1.7406,1.7467,1.7386,1.739,1043132.07,1818852.8818419997,5632,466055.15,812726.3827020001,-0.09192232563482844,0
2021-06-04 20:35:00,1.739,1.7417,1.7359,1.7361,811901.06,1411781.848923,5167,404015.86,702643.063967,-0.16676250718804625,0
2021-06-04 20:40:00,1.736,1.7409,1.736,1.74,384096.18,667906.598229,4082,220510.29,383457.82906799996,0.23041474654377905,0
2021-06-04 20:45:00,1.7396,1.742,1.7338,1.7341,777110.27,1351500.33753,4617,264751.34,460544.48017299996,-0.3161646355484054,1
2021-06-04 20:50:00,1.7344,1.74,1.7344,1.7377,448200.88,779010.4528600001,4310,160585.01,279126.64023099997,0.1902675276752814,0
2021-06-04 20:55:00,1.7377,1.7457,1.7372,1.7429,654121.84,1139029.740238,3965,363821.92,633326.982652,0.2992461299418698,0
2021-06-04 21:00:00,1.743,1.7512,1.7404,1.7512,1262023.55,2205065.612359,3192,816062.87,1426359.334695,0.470453241537578,2
2021-06-04 21:05:00,1.7512,1.7512,1.7475,1.7502,1069993.56,1872215.5967209998,1933,550494.23,963277.430076,-0.057103700319787114,0
2021-06-04 21:10:00,1.7502,1.7508,1.7453,1.7491,463114.59,809590.457149,1484,207745.32,363141.311152,-0.06284996000456397,0
2021-06-04 21:15:00,1.7491,1.75,1.7469,1.7472,519937.1,908763.9266540001,1332,257962.88,450945.863249,-0.108627294036934,0
2021-06-04 21:20:00,1.7475,1.7499,1.746,1.7474,569776.16,995663.6763030001,1431,295818.17,517001.66734799993,-0.005722460658082345,0
2021-06-04 21:25:00,1.7475,1.7476,1.7441,1.7446,274542.1,479187.588959,1079,99403.76,173491.245256,-0.16595135908441344,0
2021-06-04 21:30:00,1.7446,1.7446,1.7366,1.7369999999999999,798754.6,1389312.2407719998,1991,304801.49,530211.999579,-0.4356299438266553,0
2021-06-04 21:35:00,1.7371,1.7425,1.7339,1.7387,557224.53,968945.9683959999,1689,248837.25,432633.89381899993,0.09210753554774184,0
2021-06-04 21:40:00,1.7385,1.7445,1.7382,1.742,514746.01,896092.435891,1380,327015.86,569274.795866,0.20132297958010115,0
2021-06-04 21:45:00,1.7422,1.7434,1.7316,1.7373,734783.01,1276313.270792,2035,266208.55,462650.31107299996,-0.2812535874182014,0
2021-06-04 21:50:00,1.7372,1.7414,1.7345,1.7385,451089.18,783826.231805,1398,238527.94,414539.073278,0.07483306470181078,0
2021-06-04 21:55:00,1.7387,1.7417,1.7376,1.7414,385778.47,671169.066846,1053,218223.22,379686.71817300003,0.15528843388739558,0
2021-06-04 22:00:00,1.7414,1.745,1.7408,1.7412,631902.91,1101890.438499,1560,377000.41,657419.179466,-0.011485012059261395,0
2021-06-04 22:05:00,1.7414,1.7431,1.7311,1.7317,625341.81,1087535.0498809998,1650,246271.8,428542.01730999997,-0.5570230848742415,0
2021-06-04 22:10:00,1.7319,1.7377,1.7304,1.7366,671730.31,1164553.6798780002,1642,272176.59,472104.799102,0.2713782550955556,0
2021-06-04 22:15:00,1.7364,1.7380000000000002,1.7301,1.7329,367460.23,636945.089275,1190,104353.14,180899.434468,-0.20156645934115625,0
2021-06-04 22:20:00,1.733,1.7333,1.7231,1.7273,776919.42,1341728.859889,2586,299042.7,516355.67542,-0.3289094056549358,0
2021-06-04 22:25:00,1.7274,1.7295,1.7244,1.7246,343305.75,593010.0916520001,1097,89836.31,155204.446703,-0.1620933194396281,0
2021-06-04 22:30:00,1.7246,1.7331,1.7246,1.7309,787481.32,1361782.430984,1404,545328.77,942719.2278440001,0.3653020990374693,0
2021-06-04 22:35:00,1.7308,1.7353,1.7306,1.7349,203027.27,351858.100836,836,91077.03,157884.697476,0.2368846776057439,0
2021-06-04 22:40:00,1.735,1.7385,1.7309,1.7311,303089.36,525765.108326,1079,91059.57,157955.327001,-0.22478386167147055,0
2021-06-04 22:45:00,1.7309,1.7369999999999999,1.7303,1.7365,528596.35,916518.9491450001,934,313140.43,543129.5916149999,0.3235311109827157,0
2021-06-04 22:50:00,1.7367,1.7429,1.7367,1.7403,1003548.76,1746431.756456,1769,492068.22,856460.872081,0.2072896873380577,0
2021-06-04 22:55:00,1.7402,1.7432,1.7323,1.7326,486240.22,844934.82956,1318,189466.92,329314.803004,-0.4367314101827406,0
2021-06-04 23:00:00,1.7326,1.7357,1.7296,1.7326,760925.01,1318114.45084,3170,507235.13,878673.2993799999,0.0,0
2021-06-04 23:05:00,1.7326,1.735,1.7001,1.7018,3414747.87,5845878.560041999,9587,1518890.03,2597494.031477,-1.7776751702643392,0
2021-06-04 23:10:00,1.7014,1.7016,1.6791,1.6917,5278251.94,8927718.592947999,15746,2027588.91,3431829.466883,-0.5701187257552629,1
2021-06-04 23:15:00,1.6915,1.7089,1.6847,1.7015,3063008.54,5195061.81621,8890,1609105.18,2731138.401609,0.591191250369495,0
2021-06-04 23:20:00,1.7017,1.7076,1.6953,1.7054,1352589.36,2303182.329759,5098,688230.15,1172185.328954,0.21742962919433725,0
2021-06-04 23:25:00,1.7054,1.7180000000000002,1.7053,1.7131,1097779.83,1880913.0989470002,5955,584282.51,1001143.28138,0.4515069778351143,0
2021-06-04 23:30:00,1.7131,1.7195,1.7104,1.7123,1037632.15,1779157.6112740003,4068,289795.48,496922.53297799994,-0.04669896678536769,2
2021-06-04 23:35:00,1.7126,1.7228,1.7125,1.7204,1079130.63,1855118.6728959999,4653,517390.55,889318.8170319999,0.4554478570594435,0
2021-06-04 23:40:00,1.7207,1.7274,1.7185,1.7242,830173.04,1430705.283715,5454,454038.2,782501.735267,0.20340559074795486,0
2021-06-04 23:45:00,1.7242,1.7262,1.7013,1.7104,1858404.21,3179789.7389700003,6681,742791.46,1272787.7004510001,-0.8003711866372831,0
2021-06-04 23:50:00,1.7104,1.7168,1.7103,1.7119,439716.32,753769.8763090001,3883,202108.54,346477.965485,0.08769878391019978,0
2021-06-04 23:55:00,1.7119,1.715,1.7042,1.7077,770415.36,1317057.722688,3643,373188.33,638075.519813,-0.24534143349494605,1
2021-06-05 00:00:00,1.7080000000000002,1.7149,1.6943,1.7025,1840266.43,3134976.049782,4885,853982.79,1454835.274651,-0.32201405152225177,0
2021-06-05 00:05:00,1.7025,1.724,1.7025,1.7229,1150236.61,1972166.030184,4452,647914.99,1110664.5865139998,1.1982378854625666,0
2021-06-05 00:10:00,1.7229,1.7394,1.7226,1.7342,1745067.05,3023148.395198,9937,871477.37,1509913.74495,0.6558709153171899,0
2021-06-05 00:15:00,1.7342,1.7432,1.733,1.74,1678851.75,2919940.939748,5813,955880.51,1662812.915206,0.3344481605351187,0
2021-06-05 00:20:00,1.74,1.7439,1.7308,1.7335,1038893.95,1803703.820302,3786,494463.54,858649.882792,-0.37356321839080175,0
2021-06-05 00:25:00,1.7336,1.7407,1.7336,1.7375,639675.22,1110833.19864,3154,340293.31,590977.613613,0.22496538994001009,0
2021-06-05 00:30:00,1.7377,1.744,1.7328,1.7435,1072928.97,1865599.0284819999,3852,619586.22,1077223.372593,0.3337745295505569,0
2021-06-05 00:35:00,1.7437,1.7469999999999999,1.74,1.7452,1314267.67,2292387.440065,4965,755873.2,1318700.6674290001,0.08602397201353769,0
2021-06-05 00:40:00,1.7452,1.75,1.742,1.7456,1512429.65,2640671.159023,4491,771602.4,1347331.89897,0.022920009168001142,0
2021-06-05 00:45:00,1.7456,1.749,1.7409,1.7464,874645.48,1526229.392892,3473,502967.27,877719.4158200001,0.04582951420714435,2
2021-06-05 00:50:00,1.7466,1.75,1.746,1.7476,802903.3,1403901.413384,2707,449838.06,786653.662828,0.05725409366770365,0
2021-06-05 00:55:00,1.7476,1.751,1.7464,1.7493,1700417.28,2974413.916608,3559,1144728.89,2002674.9290669998,0.09727626459144167,0
2021-06-05 01:00:00,1.7493,1.7509,1.7394,1.7459,930591.36,1623238.258864,2573,445182.04,776747.898666,-0.1943634596695861,0
2021-06-05 01:05:00,1.7457,1.7487,1.7422,1.7487,546544.89,954037.365913,1582,264452.57,461659.36205399997,0.17185083347653615,0
2021-06-05 01:10:00,1.7485,1.75,1.7437,1.7485,1051964.13,1838068.135495,1944,638977.15,1116705.432461,0.0,0
2021-06-05 01:15:00,1.7486,1.7495,1.7448,1.7471,518764.11,906291.6136360001,1504,268952.19,469900.34683999995,-0.0857829120439114,0
2021-06-05 01:20:00,1.7472,1.7485,1.7417,1.7431,527594.97,921004.688801,1504,322516.46,563111.4205270001,-0.2346611721611717,0
2021-06-05 01:25:00,1.7431,1.7465,1.7428,1.7447,547289.08,955024.0772190001,1254,216687.05,378049.362115,0.09179048821064906,1
